id,use_case_id,name,description,status,shipped_at
9feae036-a28d-492e-a64b-93e3b3ad0574,eabdd599-a072-4836-b7a1-8e2cf0a337ff,Live parser for Security #597,Live parser capability in Security,deprecated,2025-09-12
065143ec-1619-4b36-91ad-5a5ed200ea8b,ce40940d-8ec3-4a54-91a8-945cb04d047f,Cached parser for Security #598,Cached parser capability in Security,in_development,
b75bc6cb-019d-4346-ba7f-ce169b3b999f,f19b3959-ad12-4f1e-94d5-aef42ff35f8c,Async parser for Security #599,Async parser capability in Security,planned,
a42bf1f5-377f-4631-97d1-9ed785472045,fc4a61cb-4d96-4686-a85f-4799a85a9b0c,Advanced editor for Collaboration #600,Advanced editor capability in Collaboration,shipped,2024-10-05
433a4a7e-7dd0-4e5b-93e6-a7b0142912ef,7e92d6dc-d21f-48f3-b81c-c5cf5fc1faf1,Smart editor for Collaboration #601,Smart editor capability in Collaboration,shipped,2021-08-10
29e1db4d-35e1-4424-8ed6-a2ee618016e7,aef21c51-0ffe-43c2-9593-6ec2e00ad3b3,Bulk editor for Collaboration #602,Bulk editor capability in Collaboration,in_development,
29a05747-b83e-4da3-ab91-84c43e9e0732,1bb72a85-c5e6-4e0d-b418-90ed2461ea5b,Custom editor for Collaboration #603,Custom editor capability in Collaboration,planned,
d6b0549e-432d-4270-b796-16b8dc68df5f,61f19728-6251-40ed-81ba-f80a2cdeff33,Auto editor for Collaboration #604,Auto editor capability in Collaboration,deprecated,2024-06-17
7944039d-7836-4e6a-b189-335936c3d44c,6ed26bb9-c270-43ea-bc53-0229e956b7f6,Enhanced editor for Collaboration #605,Enhanced editor capability in Collaboration,shipped,2020-11-02
18a50b95-8e6d-466b-bb6a-04159a18ff4f,958c83b0-c284-4a1e-ae8e-513a1cf57130,Inline editor for Collaboration #606,Inline editor capability in Collaboration,shipped,2025-05-25
a7e95bd7-2a15-4e85-9d19-baf29c3e78cc,664c0445-32ec-40bb-8f67-d976a9cd78f3,Live editor for Collaboration #607,Live editor capability in Collaboration,shipped,2023-08-22
7f60f1bf-6783-47c8-a0e4-e8fdcddc31c2,a22ec827-3118-4485-be44-5c3d3cbc62cf,Cached editor for Collaboration #608,Cached editor capability in Collaboration,planned,
46ca6e6e-e7f5-488a-b086-4cbfbabe1a43,9aad36da-1b4e-4e7a-ac18-159d7a66f23b,Async editor for Collaboration #609,Async editor capability in Collaboration,in_development,
a871b600-61b6-4efa-8784-95598a200f25,b8deeeac-0a05-4fc4-999a-d6ed693bb69c,Advanced viewer for Collaboration #610,Advanced viewer capability in Collaboration,planned,
d6cf7231-4c37-4ee9-a621-dc0d6d13792d,624600fc-7a7c-4e15-b091-b4d15b8910c8,Smart viewer for Collaboration #611,Smart viewer capability in Collaboration,planned,
0c86beca-b733-480c-86fa-86d2f0418c49,bd26c70f-4a2f-4d9f-838f-aad3b99d362b,Bulk viewer for Collaboration #612,Bulk viewer capability in Collaboration,shipped,2021-04-02
d9c93e79-d121-4667-bdca-a1bc34401057,51cb13a6-b4ae-48c3-b0bc-7ce1eb55cfdf,Custom viewer for Collaboration #613,Custom viewer capability in Collaboration,planned,
8b5596f5-bd2a-4c9e-bbe4-375e42a190c0,1590d534-e224-4a38-ae8b-19ae2ff46dcc,Auto viewer for Collaboration #614,Auto viewer capability in Collaboration,shipped,2024-04-17
cd2d7a8c-d15c-4436-b784-a55648d2eea2,d9948b6d-f215-4604-85a3-bdd99c1b6490,Enhanced viewer for Collaboration #615,Enhanced viewer capability in Collaboration,planned,
59e013a0-504d-4568-97ac-0527fc41cc45,3be1c28c-b110-49f2-b7b9-492aefcd717e,Inline viewer for Collaboration #616,Inline viewer capability in Collaboration,shipped,2021-03-07
4d36e5ae-d7ad-4178-bcd9-3165ad4c34ba,7f1c3fe5-dac8-4815-97f7-288798354b9b,Live viewer for Collaboration #617,Live viewer capability in Collaboration,shipped,2024-06-13
f75b4ebc-9de7-4ec7-8ab8-7918ae9f249f,2122d091-34f8-4708-8114-7ab4dbd119f7,Cached viewer for Collaboration #618,Cached viewer capability in Collaboration,shipped,2026-01-12
f1114fcf-7a34-4531-8556-29b36d2ac456,2bcc6229-f500-4fc4-ae39-89c6bbb4460e,Async viewer for Collaboration #619,Async viewer capability in Collaboration,shipped,2024-05-04
37ea3e66-1947-4771-a34e-d5f8163075bb,e55c94fe-e69d-4dce-a338-5ec866aa2631,Advanced builder for Collaboration #620,Advanced builder capability in Collaboration,in_development,
05abf339-649d-4483-a990-5c2c8fbfac49,8035b61f-f12b-4fe7-a3d8-27e7a7cf1abf,Smart builder for Collaboration #621,Smart builder capability in Collaboration,in_development,
d97b9b8a-beb8-421d-93a5-db43238d656b,68c9d9e7-af89-4eaa-ab48-9a4bbe89395a,Bulk builder for Collaboration #622,Bulk builder capability in Collaboration,shipped,2023-12-07
965c5edb-b682-4c4e-98f1-96eec0bab37b,3f882ff7-ca33-4856-8902-f588a93aeb74,Custom builder for Collaboration #623,Custom builder capability in Collaboration,shipped,2021-05-12
4c337c86-53f2-4b61-a69d-ead2aa5a6755,600ac142-ff56-4968-b52f-d27406c05462,Auto builder for Collaboration #624,Auto builder capability in Collaboration,shipped,2025-04-05
c154f4be-fb72-4fd2-aaf2-3b182984c091,087ee3a1-eabd-4009-ae02-df20538e91bf,Enhanced builder for Performance #625,Enhanced builder capability in Performance,planned,
dfdf281e-3dfa-46dc-9378-4bde4dc7f429,8b7fe48d-4028-4c56-9c9d-d56b75b80cbb,Inline builder for Performance #626,Inline builder capability in Performance,in_development,
4c3b9366-188a-4e9b-a339-9908703159cb,c61ad363-7ede-44e9-b696-fbda28ac0478,Live builder for Performance #627,Live builder capability in Performance,planned,
32ca4929-66d2-4265-a6c9-1b2c90bb23e2,a216f313-cb8c-40fd-8c8d-66dbabc70b8d,Cached builder for Performance #628,Cached builder capability in Performance,in_development,
2149891b-7097-42d5-afd2-d91586ea844b,add5b268-bc6d-4a60-8974-c6cda3aa0c3d,Async builder for Performance #629,Async builder capability in Performance,planned,
324d8f0f-13c1-4618-93cc-e94a19be79e4,2bad5a3a-ad5e-4ba7-8a4d-6e24d4e0c857,Advanced picker for Performance #630,Advanced picker capability in Performance,shipped,2025-05-20
c0944d59-92cf-4511-a68c-76c892b6ea6a,d109dc38-96d1-4459-b4a5-44f64fa17b89,Smart picker for Performance #631,Smart picker capability in Performance,planned,
f0fb9f88-b978-4d9f-a126-970adf1dbe86,5316c136-8908-4f44-8968-dbc8142df03a,Bulk picker for Performance #632,Bulk picker capability in Performance,in_development,
e65db697-2fd2-4f40-8af1-de1cfe16ffe6,7fb1accf-2b4e-4b2f-8b76-179d6bde1e98,Custom picker for Performance #633,Custom picker capability in Performance,shipped,2020-11-03
4db39a53-3729-49e8-97aa-a9b283a42a89,79593384-c465-46e0-bb09-2228f8578bd4,Auto picker for Performance #634,Auto picker capability in Performance,planned,
a241748a-66f0-4d78-804d-ab3470441c6c,4ac8d334-80c4-4bcd-9a28-4e9527e34020,Enhanced picker for Performance #635,Enhanced picker capability in Performance,shipped,2023-04-12
d0de64ac-fbd5-4122-a719-88d7faa08c26,d89a5ed1-7186-40cb-b93a-9036c0d71b51,Inline picker for Performance #636,Inline picker capability in Performance,in_development,
fa5ba44f-48f4-4d9c-9697-5927d605aa45,2d5b47cf-77d1-4f7d-8272-182bcced3da4,Live picker for Performance #637,Live picker capability in Performance,shipped,2025-10-23
aed648e4-e607-4c03-9ebd-176826f8f85f,da023b5a-a686-41b7-9faf-ab5fdec9020f,Cached picker for Performance #638,Cached picker capability in Performance,shipped,2024-03-12
6bad8d15-d079-4404-8549-4ee3458fc1fe,45a20a2f-c6c4-418f-a138-93363c961cbc,Async picker for Performance #639,Async picker capability in Performance,shipped,2025-03-18
0acb4d0e-bb9c-4f12-b4d9-4cf0301364b8,7b560677-db8f-49e8-b8b8-cf8f0962c78f,Advanced navigator for Performance #640,Advanced navigator capability in Performance,in_development,
9bc2e8f1-cb50-493b-941f-9866b3b622d3,a3b68ad2-82e3-4ae2-a02e-4c1c2aa2c9f7,Smart navigator for Performance #641,Smart navigator capability in Performance,planned,
183f62d4-f546-4b65-8b2d-452e70cee795,6b42903f-7097-419b-b4c9-a6ec01c85da2,Bulk navigator for Performance #642,Bulk navigator capability in Performance,shipped,2025-03-05
b81bcd0c-8e21-44fa-bc4b-67573f492528,7d97062f-c208-4778-bea1-128926d351fd,Custom navigator for Performance #643,Custom navigator capability in Performance,in_development,
27dd9fdc-62dc-4287-91c5-e1ce982ba437,23a3b5a2-30c0-4736-acdd-f0dd0dee23bf,Auto navigator for Performance #644,Auto navigator capability in Performance,in_development,
56cc091e-8054-48bd-a83a-93b6a88a63df,e25581b3-0259-46f6-bd97-77647c5f938a,Enhanced navigator for Performance #645,Enhanced navigator capability in Performance,shipped,2025-05-13
21c554c8-9441-471b-be4d-9d467448559e,ff98ce8d-e758-44b2-9e9f-e179b4f4fcb3,Inline navigator for Performance #646,Inline navigator capability in Performance,shipped,2023-06-05
3fa87f76-8f8a-493b-bb45-499134fce4b1,4f46cdcb-adce-4313-919a-493c93e57ef0,Live navigator for Performance #647,Live navigator capability in Performance,in_development,
999fcd63-dfaa-40e6-9997-fd94131acb2b,7a08caca-78bd-4f1f-9329-895016f60072,Cached navigator for Performance #648,Cached navigator capability in Performance,in_development,
3501ec19-e689-4fff-91ca-92db7443e73a,3315eb81-a6d9-4166-b919-458cebb5ff86,Async navigator for Performance #649,Async navigator capability in Performance,shipped,2021-08-05
b229cfa6-b88c-4c4c-9381-b3c2839c045b,480d8c95-1470-4ecc-82a2-63d191447738,Advanced wizard for Integrations #650,Advanced wizard capability in Integrations,in_development,
f27919e1-5ec8-4931-b2f1-30f529112f81,53c69b34-f46d-4d8c-9fd8-a388167633fe,Smart wizard for Integrations #651,Smart wizard capability in Integrations,planned,
73b27caf-e6a4-4fc4-b964-61b6fb56e7c0,60500670-3466-4a1e-9da0-139b7bd501fd,Bulk wizard for Integrations #652,Bulk wizard capability in Integrations,shipped,2023-02-08
4a01785f-f4aa-4958-bc6a-b2a3241b0dac,49b5b8ec-c6d7-4202-820d-d8528365276c,Custom wizard for Integrations #653,Custom wizard capability in Integrations,shipped,2024-06-20
ef066394-9063-42b0-b507-3f30de0e11c6,5353e653-fa19-4bc1-ba16-725b4b1dfe3b,Auto wizard for Integrations #654,Auto wizard capability in Integrations,planned,
c6151f19-38a9-48d4-b338-81f3bc3e9624,80109d4d-0be7-49fe-aee0-31d02fcced28,Enhanced wizard for Integrations #655,Enhanced wizard capability in Integrations,planned,
42c3bc6f-dc58-4b93-b82d-38f926e4c06d,1af0e76c-0062-4733-a320-666c1074ab62,Inline wizard for Integrations #656,Inline wizard capability in Integrations,shipped,2021-03-28
2b8657cb-d117-4212-a7a2-ef815495a601,a6c96355-2c19-4f06-96e5-bc595371be9b,Live wizard for Integrations #657,Live wizard capability in Integrations,shipped,2021-09-08
b7265aa4-2404-47cd-9d86-9b50205d0a79,247546c6-ee41-4969-b9c9-6976cb02fa87,Cached wizard for Integrations #658,Cached wizard capability in Integrations,planned,
d138f0cb-868e-4c4a-aba2-7c8cbb69aa16,4e6cbd1c-e7d6-4986-b86f-91afe36537ae,Async wizard for Integrations #659,Async wizard capability in Integrations,shipped,2022-11-27
4fb888cd-d7b5-4b4b-8215-2612ffc21b2f,21091d6b-5112-4f7a-b859-8db1cb608614,Advanced renderer for Integrations #660,Advanced renderer capability in Integrations,shipped,2023-04-08
1b1fa10c-56a8-483f-a4a3-d10cfc22420b,313e1439-1a20-4096-9563-31e4d1d91f66,Smart renderer for Integrations #661,Smart renderer capability in Integrations,shipped,2025-10-02
23b0475d-dd1f-4ee8-9f7e-5947b580cc48,8827cd5e-4880-4ecf-a1c5-49c06316426d,Bulk renderer for Integrations #662,Bulk renderer capability in Integrations,shipped,2026-02-23
c1fa7897-f4b1-4f43-b64e-4993c179fa45,8c47b6b1-21cf-49b0-b888-df5a723c08c1,Custom renderer for Integrations #663,Custom renderer capability in Integrations,shipped,2026-02-23
07f07021-888c-4ec7-b9ab-4954f8fa826e,5896878a-3541-414b-b6d0-16a2c7a719e0,Auto renderer for Integrations #664,Auto renderer capability in Integrations,in_development,
a66e0c35-eb9a-44ba-981e-9638def0c710,bd853784-281d-46d8-bfc5-38983fe883ac,Enhanced renderer for Integrations #665,Enhanced renderer capability in Integrations,shipped,2023-05-17
52ee6b0f-ca34-4b7e-a20f-4031742cc8b8,fc0a61be-adc4-41eb-92a9-ecd4eff54fba,Inline renderer for Integrations #666,Inline renderer capability in Integrations,shipped,2022-05-27
2bd3248f-6131-4d2d-955f-8d4b8857881e,a7c4b39a-d490-4895-ac3e-cc43ef7bcbbe,Live renderer for Integrations #667,Live renderer capability in Integrations,shipped,2023-04-19
1b68cbd0-24b4-49e8-835f-aaac028b2f45,22f1df97-864c-4a7b-b0da-7c391204e0a1,Cached renderer for Integrations #668,Cached renderer capability in Integrations,shipped,2022-05-05
4d9f1dc1-1447-49d0-a014-ece752023e50,95905df5-53be-49d7-b80c-c8931c0866e1,Async renderer for Integrations #669,Async renderer capability in Integrations,shipped,2024-06-02
e95394bc-df8d-4263-8740-fdd8cfadbcbc,3f99376f-e0de-4c89-8b35-2fa28cde693b,Advanced connector for Integrations #670,Advanced connector capability in Integrations,planned,
5bcd2102-2ebc-4dea-9b05-d72de2187fa4,6bb8f555-47d0-4f44-8a94-69815a0039d1,Smart connector for Integrations #671,Smart connector capability in Integrations,shipped,2021-06-10
ce7a75af-f807-447f-8015-2b5e6097718d,5d05d6db-5b3b-4cb0-b0cf-cfd4c94fe85b,Bulk connector for Integrations #672,Bulk connector capability in Integrations,in_development,
57de0d50-1e30-45b9-8127-6eb3f3cfa67e,62fb7940-19c3-43f2-894d-f3719f6c5e51,Custom connector for Integrations #673,Custom connector capability in Integrations,in_development,
4e2b41cd-5b4c-43fa-b7be-30b6047bc78e,2f493f17-bdc2-4428-a8b3-cf1551695c9f,Auto connector for Integrations #674,Auto connector capability in Integrations,shipped,2025-11-18
0dfbe641-16a6-4236-9451-da2af622cc98,9a28965a-993c-46b6-a324-ef2be18e0c18,Enhanced connector for Admin #675,Enhanced connector capability in Admin,in_development,
1b11b6b9-51ca-451f-a60d-38d240a5e690,da3048ed-061a-4aa5-b064-f95631ca101d,Inline connector for Admin #676,Inline connector capability in Admin,in_development,
49f9dc65-eab2-45b1-9615-22e55301e9bf,68fa7c79-fba3-4a5c-a9e3-79e17e27efc5,Live connector for Admin #677,Live connector capability in Admin,shipped,2022-03-07
1efc81da-2e53-4397-9730-94f33bfd9d72,29a84ec1-710e-45b9-b9be-9f7aa1b88a8b,Cached connector for Admin #678,Cached connector capability in Admin,planned,
7adb5e73-9e82-4367-aece-4ad6aa702a41,9a5287db-dfa1-4e4b-b738-2823375d7a66,Async connector for Admin #679,Async connector capability in Admin,in_development,
da48503b-6b7e-4b62-817a-85b3bbaeb4fa,ee5b21ca-9dd1-41f6-b84e-186b25dd267b,Advanced validator for Admin #680,Advanced validator capability in Admin,shipped,2023-11-15
0a8df155-d8aa-49f1-835e-65ea190c7be6,f91d1753-a66c-4795-aa30-1be7cf9dae7f,Smart validator for Admin #681,Smart validator capability in Admin,in_development,
a535006c-8d58-4842-b7df-5623d9f865d7,26826d71-684a-4a90-a229-99b12ebb3e00,Bulk validator for Admin #682,Bulk validator capability in Admin,in_development,
fe6e7b5e-8700-4250-af73-bfb6872513e1,c7c0bd04-3872-400a-bf32-b29339ad4ba1,Custom validator for Admin #683,Custom validator capability in Admin,shipped,2024-07-10
1b7df34f-0058-4308-ad1e-706d9a6c1e54,28dce522-3087-4ba2-85cf-fed0c757d2b8,Auto validator for Admin #684,Auto validator capability in Admin,shipped,2022-07-30
3baa0f1a-3ce0-42af-ac3c-bfa157b74e7b,25114232-c6e7-4bbf-8f32-a0f7f014cb39,Enhanced validator for Admin #685,Enhanced validator capability in Admin,in_development,
c47372c5-a33b-4c9f-9db6-894d4f1c92d8,3f0543ab-f88f-48f0-a35c-31f93dedb3d2,Inline validator for Admin #686,Inline validator capability in Admin,shipped,2025-05-04
db9d2bff-78f5-4a65-af59-965c1b363c2f,508e7ce7-110e-42ef-a1f7-f33f6c33452c,Live validator for Admin #687,Live validator capability in Admin,planned,
5ead60ba-ed5f-448e-851c-353d5d17209a,ee4f2389-0aa6-4b3c-8dba-a7903b9b72d9,Cached validator for Admin #688,Cached validator capability in Admin,planned,
03d72cb3-6657-4008-8f6d-6a4e77d554b9,20908be6-cf67-4a61-b244-8dc98c416435,Async validator for Admin #689,Async validator capability in Admin,shipped,2025-08-22
3fa8513c-2c7f-4eb6-9635-601d510384c0,6d4cb120-72c0-4cd5-938a-c60d566162dd,Advanced parser for Admin #690,Advanced parser capability in Admin,shipped,2023-05-26
4855f52f-7aad-4537-a46f-d94ea4b4607f,55425c44-039f-4e62-aa9b-09ed71b1530a,Smart parser for Admin #691,Smart parser capability in Admin,shipped,2022-03-26
86ab92dd-5776-4259-9a06-73c0d3e66b59,73db58a2-e45f-4c73-ac7a-797ddde6ed90,Bulk parser for Admin #692,Bulk parser capability in Admin,shipped,2022-12-14
ef2c3c6a-f224-4035-8e22-f6db6ce098f8,2e25fcf2-4953-43d1-9628-3e7f55f9e1ca,Custom parser for Admin #693,Custom parser capability in Admin,shipped,2021-04-24
b0064f38-2ef3-4e6c-8c83-717512bc9313,5a59d398-b9f3-4b73-b878-59c0b0e3a2b6,Auto parser for Admin #694,Auto parser capability in Admin,shipped,2023-03-30
0c97cecb-2605-4723-9582-05c4ff38fdc5,ac01d776-c2ef-409c-bbaa-ee7314928f7c,Enhanced parser for Admin #695,Enhanced parser capability in Admin,deprecated,2023-09-14
6a80fc9a-5aaf-48b7-be36-fe0a95c976dc,5e8dd8f3-f62e-41ab-848a-468192f43944,Inline parser for Admin #696,Inline parser capability in Admin,in_development,
f1c67a30-cf6b-419d-bedb-79f2fa2c9bde,96ebed9f-1500-49ed-9678-88228f212db1,Live parser for Admin #697,Live parser capability in Admin,in_development,
525811ff-5e1d-4e74-b344-c1b586bd9f08,33f88ea6-b41e-4716-b330-079889b5eec0,Cached parser for Admin #698,Cached parser capability in Admin,shipped,2024-05-06
1db77a35-87fd-4fd5-ae0c-324e55140cba,55313f0b-0bbb-4799-8c81-2bd441354a23,Async parser for Admin #699,Async parser capability in Admin,planned,
ef0731f7-c8fc-4857-8d4a-4ccfc3dae9e7,cd3a7722-0bcf-479b-bd8d-3b49216101d8,Advanced editor for AI/ML #700,Advanced editor capability in AI/ML,planned,
7f527806-ea5e-4d2f-9670-e45ccc4f2723,d810814b-e4a6-4daa-b9e4-106741cf23f3,Smart editor for AI/ML #701,Smart editor capability in AI/ML,planned,
3e767a42-1a21-4d5d-97e6-65b5e010f855,8ba90148-435b-4c0f-9a22-53795a15f3bf,Bulk editor for AI/ML #702,Bulk editor capability in AI/ML,shipped,2021-01-04
fdcec7bb-822b-46cd-aa4f-3d087ce07e0d,d7d83346-06f9-4947-9bae-e7e7ff6ab4ee,Custom editor for AI/ML #703,Custom editor capability in AI/ML,shipped,2022-05-13
936545cf-8f76-4e57-aa2e-b21403d1e58c,446534a3-c8c1-48ad-b55a-3f176b5d0938,Auto editor for AI/ML #704,Auto editor capability in AI/ML,planned,
96be4b07-28d5-4855-bc02-37752ee29b85,3bdfe049-9409-4674-80c5-9e8063140225,Enhanced editor for AI/ML #705,Enhanced editor capability in AI/ML,planned,
22318f0f-45d8-459e-9cca-b7f5b75724b8,62011120-64fc-49b6-a37f-12dca021ea59,Inline editor for AI/ML #706,Inline editor capability in AI/ML,shipped,2024-04-27
4db49f8b-290a-4b86-96ee-84203333b13c,bc7a2c8c-286e-4ec7-8e41-198edf5c2ffa,Live editor for AI/ML #707,Live editor capability in AI/ML,shipped,2021-08-12
f28d6c72-fd17-49e7-b5be-95086229361c,dd405986-7017-41c0-9ee1-b2404ec7a02d,Cached editor for AI/ML #708,Cached editor capability in AI/ML,shipped,2024-09-27
c38fcaf3-4712-411e-997b-8fa3d0105b7e,912e0535-94ab-4c09-b06f-16cd46f0eb61,Async editor for AI/ML #709,Async editor capability in AI/ML,shipped,2024-04-30
88427701-74da-47e5-b348-8e58a2824bdc,30361528-95d3-4fa4-862b-609841901332,Advanced viewer for AI/ML #710,Advanced viewer capability in AI/ML,planned,
6cdbf7f7-aad9-4c36-a08c-6efb0314e9ef,4ca60a5b-02a7-4f30-ba97-992e0a0a4443,Smart viewer for AI/ML #711,Smart viewer capability in AI/ML,shipped,2022-03-17
4725f6ca-afef-4fd4-b63d-8d3785d218fb,dbf63a72-5e8d-481f-8375-43cd3b43bcd2,Bulk viewer for AI/ML #712,Bulk viewer capability in AI/ML,planned,
108a07fd-492e-4517-815b-1e6f342d9823,71a1db8f-a84f-458e-955b-987a30c82c57,Custom viewer for AI/ML #713,Custom viewer capability in AI/ML,shipped,2024-06-09
95a99174-e314-4e94-b459-f1bccfc41d38,609b3549-ed06-4616-a525-802f4b3a1273,Auto viewer for AI/ML #714,Auto viewer capability in AI/ML,shipped,2025-05-16
67ff20da-40ef-4015-960f-d8c7ff7e3c09,dd7e192d-9be0-4530-98ec-7a3af4067331,Enhanced viewer for AI/ML #715,Enhanced viewer capability in AI/ML,planned,
caa98cc9-4631-476d-9727-c0e51de0eec4,5661d125-d97e-4eea-9ea6-93b7203e424b,Inline viewer for AI/ML #716,Inline viewer capability in AI/ML,in_development,
b2dc9e75-8f52-472d-814d-f7eb8a4455be,e1750929-6aff-4719-b370-3bf84536faa9,Live viewer for AI/ML #717,Live viewer capability in AI/ML,shipped,2021-05-08
cb4a2de5-114a-4544-b183-0fffd3084ddc,4b7b6a2d-93ee-4876-86c2-2f14bf79b466,Cached viewer for AI/ML #718,Cached viewer capability in AI/ML,shipped,2020-11-20
a5712fa5-81ea-4a15-b729-d067d88bfb51,8a60e79d-2748-44a0-9722-5db7a54c5b66,Async viewer for AI/ML #719,Async viewer capability in AI/ML,shipped,2020-12-01
749b84c2-bafd-49c0-98f4-d560619e2e47,6f811f2b-3237-4735-9500-78201b47f32c,Advanced builder for AI/ML #720,Advanced builder capability in AI/ML,planned,
36028f0f-3e82-44f0-a53d-cb1f9a2434d2,ad61f89a-07f5-460e-9483-9b4f6745b062,Smart builder for AI/ML #721,Smart builder capability in AI/ML,shipped,2020-11-10
b396335e-cd34-4e4c-b33f-439387fed7aa,e512457f-58e2-4605-ad2d-2b922a20f0d7,Bulk builder for AI/ML #722,Bulk builder capability in AI/ML,planned,
4d26970c-917a-4b71-afa4-126462f81a08,20cf4cbd-b29c-48bf-8b2e-5ecb725a446e,Custom builder for AI/ML #723,Custom builder capability in AI/ML,shipped,2021-12-01
d203b06e-3fe8-4edc-b891-840b39d4ab08,d0efb65c-aba2-41dd-a025-54974c48e811,Auto builder for AI/ML #724,Auto builder capability in AI/ML,planned,
4fae62ae-9012-4040-875b-212b432138f3,0b007e33-2179-4bcd-b2bb-783a8597ce5a,Enhanced builder for Embedding #725,Enhanced builder capability in Embedding,planned,
4c8f4723-118c-49b3-851a-ed6291883816,bb848717-f19a-4d8a-86f2-8708a59f8a9e,Inline builder for Embedding #726,Inline builder capability in Embedding,shipped,2025-07-11
1e1a1a32-3a44-44b1-afa1-c749e2156222,918a972d-9a62-4ecd-a7f2-f7e4a8a9e0b7,Live builder for Embedding #727,Live builder capability in Embedding,shipped,2022-11-07
e31f4704-1b9a-49da-b355-59bbf5cac13f,91188810-c086-48e1-9719-088254a8848c,Cached builder for Embedding #728,Cached builder capability in Embedding,shipped,2022-08-06
eb8271b8-4895-47ee-a978-bb007afd812d,8d998239-1521-41e2-8112-e4544145a721,Async builder for Embedding #729,Async builder capability in Embedding,shipped,2023-01-27
bf56fa97-db1e-4242-884c-024f06b67451,e3bcffd3-dad6-48b3-9b69-ce0ee2e328be,Advanced picker for Embedding #730,Advanced picker capability in Embedding,planned,
ed114f68-9801-45e4-81a6-891c803bd995,6af6b61e-eebb-4b02-b75a-369b3738c680,Smart picker for Embedding #731,Smart picker capability in Embedding,shipped,2025-05-05
d2cff6fd-0476-456f-83e3-57501c6eff2d,8e807443-6c1c-4ec0-8bb2-fc377e09064d,Bulk picker for Embedding #732,Bulk picker capability in Embedding,shipped,2023-12-29
ce33015f-d309-4821-b9ff-f12f3e2a97f9,766a91fc-9d4a-4565-a431-0fa85be30539,Custom picker for Embedding #733,Custom picker capability in Embedding,shipped,2022-07-30
3c5f080b-ea7d-4547-827e-3652abaab6d5,2558f483-665f-41cd-b364-040a50cbab53,Auto picker for Embedding #734,Auto picker capability in Embedding,planned,
f6f74d72-7d6a-4148-b5d7-0fdc50f11550,fa65a0f3-c163-4537-b55e-27b673681591,Enhanced picker for Embedding #735,Enhanced picker capability in Embedding,shipped,2025-01-04
667ce8c3-9857-4724-9321-b0f657d51d8a,bfae5815-273f-436e-af07-6666884a5ed9,Inline picker for Embedding #736,Inline picker capability in Embedding,planned,
21c204a1-bc95-46ce-92d3-acd647b06cbe,5658445d-4bb1-45a6-a405-99e3344fef7b,Live picker for Embedding #737,Live picker capability in Embedding,planned,
364da70a-5650-4194-9651-b3aac37cf3ae,34ac25e7-6168-4961-b120-7dd213a6657f,Cached picker for Embedding #738,Cached picker capability in Embedding,planned,
acdb0981-3c00-412f-9331-5776c652232c,791a0e6b-0e8c-418d-9729-4a8876b54568,Async picker for Embedding #739,Async picker capability in Embedding,planned,
95eb427d-f757-4c98-9987-f7096c9fc4e6,8dfd8090-af49-43ed-8689-4e514489c300,Advanced navigator for Embedding #740,Advanced navigator capability in Embedding,shipped,2024-12-23
7927f897-a739-4a60-bb37-e243fd0aed2f,1b758d53-5b76-43d3-b60b-3dedb6a30b0d,Smart navigator for Embedding #741,Smart navigator capability in Embedding,shipped,2022-09-14
39305dc4-bc85-4daf-bee3-d692d5375e96,ac33e23b-0be9-4add-a290-97dc8366f640,Bulk navigator for Embedding #742,Bulk navigator capability in Embedding,deprecated,2025-11-24
0fc22882-dee8-4a42-9964-687825ed51dd,5c4eab04-2ac8-4185-b78f-cd4068507789,Custom navigator for Embedding #743,Custom navigator capability in Embedding,shipped,2022-03-09
e106130e-a4f5-43a1-8008-4e21599ffbdd,787fa277-4d3f-4d0a-8465-e287d139f775,Auto navigator for Embedding #744,Auto navigator capability in Embedding,shipped,2021-04-16
1699ecaa-ca05-46e9-b3f6-1827a1997134,9faf3baf-4533-4be4-af3a-2d6d0704f900,Enhanced navigator for Embedding #745,Enhanced navigator capability in Embedding,shipped,2023-02-08
188090a4-edee-4a7b-938f-89868c13c7fd,03cad670-bd31-4a68-b262-29b762989da6,Inline navigator for Embedding #746,Inline navigator capability in Embedding,planned,
3ad42556-41d4-4a3f-8f44-677342b2baa6,eccfcf2d-f7b0-4bfe-8a60-e41ad95bc381,Live navigator for Embedding #747,Live navigator capability in Embedding,in_development,
7c3df832-2b6d-464a-8219-4487e715f4ba,dd1c238d-323f-48f6-a13f-2e8b9e3a33ae,Cached navigator for Embedding #748,Cached navigator capability in Embedding,shipped,2022-12-14
478d4484-9e7b-4b73-b67c-a86c4e5ae551,74f71aca-8267-46fe-8d4c-6c1d9eedf38c,Async navigator for Embedding #749,Async navigator capability in Embedding,in_development,
75252877-49a5-43a7-8c69-205ff9850eb1,2bedfb9f-cbe1-4fb0-b2aa-1d3af3972810,Advanced wizard for Export/Delivery #750,Advanced wizard capability in Export/Delivery,deprecated,2023-08-09
d2601c13-9640-4bae-a91c-17ad06e3cea6,8a41749b-83e0-45c8-b191-071ebd33bffd,Smart wizard for Export/Delivery #751,Smart wizard capability in Export/Delivery,planned,
286d75b4-aae7-4c28-b966-8ccec1308e9a,7efb83b5-9af6-4f28-a6cd-48a8124b0636,Bulk wizard for Export/Delivery #752,Bulk wizard capability in Export/Delivery,planned,
