id,feature_id,title,description,status,is_blocking,priority,raw_input_count,created_at,updated_at
9bf98020-3f8d-4d55-b2f0-73ddb8725e1a,4fb05330-9a80-4ec9-acc8-a1704a93d3d3,Support notifications for Bulk connector for Charts #72 #90,Support notifications in the context of Bulk connector for Charts #72,planned,false,medium,1,2024-05-11 03:54:14,2026-02-09 03:54:14
3462ce27-e31c-40c3-a2f4-a6ea99854c0f,2179e82b-61d2-4b30-a7ac-f15c082dc3d5,Add notifications for Custom connector for Charts #73 #91,Add notifications in the context of Custom connector for Charts #73,planned,false,medium,7,2023-04-26 03:54:14,2026-01-24 03:54:14
480ebcd0-36e6-4bce-aa6a-de3d2bfc43d2,e5b51f60-a505-444f-b626-63389f92879d,Improve notifications for Auto connector for Charts #74 #92,Improve notifications in the context of Auto connector for Charts #74,wont_do,false,high,12,2025-12-19 03:54:14,2026-03-14 03:54:14
d0dc29ab-aa5b-4d0b-9811-c948c06b4db3,f6280041-0114-4284-8bce-76107ecc6901,Fix notifications for Enhanced connector for Security #75 #93,Fix notifications in the context of Enhanced connector for Security #75,open,true,low,10,2022-11-28 03:54:14,2026-03-02 03:54:14
45b04de8-d18c-405d-8b12-5edcbf9585b5,9ce663b6-e109-43a5-9b97-6ffc16f0692f,Enable notifications for Inline connector for Security #76 #94,Enable notifications in the context of Inline connector for Security #76,shipped,false,high,0,2022-10-21 03:54:14,2025-09-14 03:54:14
77fdd327-695f-4053-9c73-91fb7b45c3ef,92029c90-e086-491d-b2dd-9dc11a2b8518,Enhance notifications for Live connector for Security #77 #95,Enhance notifications in the context of Live connector for Security #77,workaround,false,medium,10,2019-10-11 03:54:14,2025-10-23 03:54:14
c1c730b8-5c6f-4a48-93d9-f224b39851e7,2cddad44-ac43-417d-a7f8-000aa7359fc4,Optimize notifications for Cached connector for Security #78 #96,Optimize notifications in the context of Cached connector for Security #78,shipped,false,medium,12,2024-07-09 03:54:14,2025-12-01 03:54:14
3527c2f8-bd05-4bc7-a002-6584c3ac7a97,519229f6-0277-4ad1-a62d-5a8eca60d00e,Rework notifications for Async connector for Security #79 #97,Rework notifications in the context of Async connector for Security #79,workaround,false,medium,3,2020-05-11 03:54:14,2026-01-10 03:54:14
63322dfe-6401-49da-965b-9b5d6419f3da,d5dae875-9f7f-40b1-b643-4748c013854d,Migrate notifications for Advanced validator for Security #80 #98,Migrate notifications in the context of Advanced validator for Security #80,shipped,true,low,2,2023-02-05 03:54:14,2026-03-01 03:54:14
118ed464-9387-4647-80c4-a3339734cb12,bd98d95e-d0c2-43ba-ab85-73623d9bc54e,Extend notifications for Smart validator for Security #81 #99,Extend notifications in the context of Smart validator for Security #81,open,false,low,10,2024-11-29 03:54:14,2025-12-07 03:54:14
e1bf7d9b-e452-43b0-84de-06af93b6e230,f10b9ae3-fc47-4658-a2e0-d27d2d4dbc47,Support workflow for Bulk validator for Security #82 #100,Support workflow in the context of Bulk validator for Security #82,planned,false,low,3,2019-06-26 03:54:14,2025-10-09 03:54:14
478433bd-69d3-44cc-a139-52f70de53cef,e69e925f-54e6-4ce5-9e2f-10a505d7f08a,Add workflow for Custom validator for Security #83 #101,Add workflow in the context of Custom validator for Security #83,deferred,false,high,0,2023-05-10 03:54:14,2025-12-17 03:54:14
f2ce6ce4-2085-47f9-af83-f55f71c27af0,9832860b-3f31-42ee-9704-216296d0b9df,Improve workflow for Auto validator for Security #84 #102,Improve workflow in the context of Auto validator for Security #84,deferred,false,low,10,2019-10-08 03:54:14,2026-03-10 03:54:14
c997bf92-07fc-48d1-8761-6f7de11ae4fe,eacc26b5-5e12-4c60-ab5f-25e4873403c3,Fix workflow for Enhanced validator for Security #85 #103,Fix workflow in the context of Enhanced validator for Security #85,planned,false,low,11,2025-12-02 03:54:14,2025-09-28 03:54:14
51ea1fd3-3c2d-4704-b64f-1093941bb782,29a2a48c-a6ce-43bd-96d5-29491c13cfaa,Enable workflow for Inline validator for Security #86 #104,Enable workflow in the context of Inline validator for Security #86,shipped,false,medium,7,2019-12-16 03:54:14,2026-01-23 03:54:14
929d71b9-a3c4-4b5a-a36c-215da2d82b7b,494741e8-811e-44e0-b3d9-9e6f1a17cadf,Enhance workflow for Live validator for Security #87 #105,Enhance workflow in the context of Live validator for Security #87,shipped,false,high,0,2020-07-15 03:54:14,2025-09-17 03:54:14
972f7050-d186-4f76-a55f-916b719cd61a,5cc0df2a-a03b-4abd-b5ec-07193b5c8747,Optimize workflow for Cached validator for Security #88 #106,Optimize workflow in the context of Cached validator for Security #88,shipped,false,medium,6,2022-05-25 03:54:14,2026-02-09 03:54:14
d59e7d8d-8687-40bb-b81f-68ba67f39730,2baf9dec-0336-461f-a92e-5bb2096f8e41,Rework workflow for Async validator for Security #89 #107,Rework workflow in the context of Async validator for Security #89,shipped,false,high,10,2025-11-26 03:54:14,2026-02-22 03:54:14
76d9fb98-9c74-4ea5-9fe3-01f2aac13dbf,bf1649f6-4369-4bb9-8af1-7f92459a4d99,Migrate workflow for Advanced parser for Security #90 #108,Migrate workflow in the context of Advanced parser for Security #90,open,false,low,2,2025-02-09 03:54:14,2025-11-11 03:54:14
f2ac2c9b-4c38-43e9-8eef-7d6b7e099dc3,2a112453-1b7e-4181-a661-7e722b4befd9,Extend workflow for Smart parser for Security #91 #109,Extend workflow in the context of Smart parser for Security #91,open,false,low,0,2020-04-10 03:54:14,2026-01-20 03:54:14
8e4fdd66-04a3-42bc-b33d-ba275db4f695,423fd5ef-b143-4932-829d-41b935146abe,Support configuration for Bulk parser for Security #92 #110,Support configuration in the context of Bulk parser for Security #92,open,false,high,3,2023-07-04 03:54:14,2026-03-20 03:54:14
d2801326-a731-4040-ad6c-2ca11865476d,b917bf77-7ce7-4d7e-b092-693c5c491e28,Add configuration for Custom parser for Security #93 #111,Add configuration in the context of Custom parser for Security #93,workaround,false,high,0,2021-11-04 03:54:14,2026-03-28 03:54:14
3ee2d70d-863e-4a29-8b5a-74fdc3675d32,93fe5d83-6816-4baa-aa96-b3e700ebd49f,Improve configuration for Auto parser for Security #94 #112,Improve configuration in the context of Auto parser for Security #94,open,false,medium,3,2023-05-12 03:54:14,2026-03-20 03:54:14
cd561b75-e73d-4eaf-9d0e-fd9511410ed6,db162cf4-bebf-4f83-9a71-6bf238870df2,Fix configuration for Enhanced parser for Security #95 #113,Fix configuration in the context of Enhanced parser for Security #95,deferred,false,high,7,2025-03-25 03:54:14,2026-03-05 03:54:14
e839e4fc-db4f-426d-86c7-25d257dbfcae,df680171-7873-4481-96c1-d05d37ee64c3,Enable configuration for Inline parser for Security #96 #114,Enable configuration in the context of Inline parser for Security #96,deferred,true,medium,8,2021-12-30 03:54:14,2026-03-18 03:54:14
1f222004-6e54-45d5-aa99-591ac9095475,8c646490-6f80-4d7e-815c-ca1d9e90e4f2,Enhance configuration for Live parser for Security #97 #115,Enhance configuration in the context of Live parser for Security #97,planned,false,low,11,2024-09-01 03:54:14,2025-09-14 03:54:14
a53dcb98-4e19-444b-9588-4f8f4634952e,bcc38d83-8890-48dc-8398-1d1b98dc339d,Optimize configuration for Cached parser for Security #98 #116,Optimize configuration in the context of Cached parser for Security #98,shipped,false,medium,5,2024-02-22 03:54:14,2026-02-23 03:54:14
89a0c5ea-e649-4015-9204-ba1ebc972311,fb451655-e92b-4e3d-b7ba-0aa233157194,Rework configuration for Async parser for Security #99 #117,Rework configuration in the context of Async parser for Security #99,open,false,low,0,2019-11-29 03:54:14,2025-12-09 03:54:14
fade6290-5bfe-4964-ac7f-40ec6480aa49,334bb87a-02bd-4779-9fbc-ca7c4331612f,Migrate configuration for Advanced editor for Collaboration #100 #118,Migrate configuration in the context of Advanced editor for Collaboration #100,shipped,false,medium,2,2023-10-14 03:54:14,2025-10-13 03:54:14
a65451d6-d762-4b86-bcd2-d16da5dcda5b,30d20953-ea12-41bd-aed7-47c489fd39c0,Extend configuration for Smart editor for Collaboration #101 #119,Extend configuration in the context of Smart editor for Collaboration #101,shipped,false,medium,5,2025-04-22 03:54:14,2026-03-08 03:54:14
bb75c78a-7f87-43ea-b289-30b22b0af5f9,43062935-2f3f-4ced-b88e-7091edf601dd,Support rendering for Bulk editor for Collaboration #102 #120,Support rendering in the context of Bulk editor for Collaboration #102,planned,true,high,2,2021-05-08 03:54:14,2025-11-12 03:54:14
5340c5a0-20b0-4635-9b5a-4b87dba103b1,623e27a0-3530-4bbb-89fa-474632dbe4d7,Add rendering for Custom editor for Collaboration #103 #121,Add rendering in the context of Custom editor for Collaboration #103,open,false,low,12,2020-11-20 03:54:14,2026-03-02 03:54:14
6f41e7f7-ca83-429c-ba09-0c765706abb3,509457c9-3e77-464c-aad5-5f70e8077f7b,Improve rendering for Auto editor for Collaboration #104 #122,Improve rendering in the context of Auto editor for Collaboration #104,wont_do,false,critical,3,2023-11-19 03:54:14,2025-10-09 03:54:14
e788e849-4294-4c56-b421-2ddb4b029e5c,2fde9ca5-de5a-4fca-a0b5-69ccf8b9d1c8,Fix rendering for Enhanced editor for Collaboration #105 #123,Fix rendering in the context of Enhanced editor for Collaboration #105,shipped,false,medium,0,2024-10-19 03:54:14,2026-01-16 03:54:14
2a996ffd-8a70-47c9-bc8b-4ac2a8b31773,d64dfa26-b478-4ae7-b194-282aa75dc4d7,Enable rendering for Inline editor for Collaboration #106 #124,Enable rendering in the context of Inline editor for Collaboration #106,planned,false,critical,10,2026-01-20 03:54:14,2025-12-03 03:54:14
f6a8760a-d5a4-4b63-8b07-1331571917c5,95a80ec2-c0de-4b24-9bb8-00a746df06b8,Enhance rendering for Live editor for Collaboration #107 #125,Enhance rendering in the context of Live editor for Collaboration #107,open,false,low,7,2020-09-21 03:54:14,2025-12-04 03:54:14
05efcd33-39d6-4a64-8c75-b05440921be2,96729e34-9e9c-44e3-aa71-5500845e3963,Optimize rendering for Cached editor for Collaboration #108 #126,Optimize rendering in the context of Cached editor for Collaboration #108,planned,true,high,12,2022-05-03 03:54:14,2026-01-16 03:54:14
3ba86f13-42e7-4d47-bb3e-7d0d787a1ae5,685b779c-f8ea-4c9b-9476-4acef3b24854,Rework rendering for Async editor for Collaboration #109 #127,Rework rendering in the context of Async editor for Collaboration #109,shipped,false,medium,11,2023-07-02 03:54:14,2025-12-18 03:54:14
3d7c8131-eb1c-483f-b17e-6b1c8b5c9d1a,914941c5-a120-4849-9f20-36316e23cefd,Migrate rendering for Advanced viewer for Collaboration #110 #128,Migrate rendering in the context of Advanced viewer for Collaboration #110,deferred,false,medium,3,2024-11-04 03:54:14,2026-01-23 03:54:14
7a7ca4f3-cd19-467d-a999-f6047616fc55,8dd48cf0-77ec-42fa-8e31-bdb7ad2a7d6f,Extend rendering for Smart viewer for Collaboration #111 #129,Extend rendering in the context of Smart viewer for Collaboration #111,workaround,false,medium,4,2021-04-21 03:54:14,2026-03-07 03:54:14
eeb299a9-865c-45b3-9060-d55009b0ae76,fda6bb2d-bbb7-4665-87e6-703ed28b824e,Support validation for Bulk viewer for Collaboration #112 #130,Support validation in the context of Bulk viewer for Collaboration #112,planned,false,medium,6,2021-06-08 03:54:14,2026-01-13 03:54:14
9ab4e618-3232-47f1-a60b-ae2d7a87319f,8963608d-0528-4b2c-8426-e1dc213ec25d,Add validation for Custom viewer for Collaboration #113 #131,Add validation in the context of Custom viewer for Collaboration #113,open,false,medium,5,2020-06-05 03:54:14,2025-11-26 03:54:14
c11ae415-ab8a-455c-9203-ed5a6e479663,6109277b-d76d-4430-afd0-9d2fa5594144,Improve validation for Auto viewer for Collaboration #114 #132,Improve validation in the context of Auto viewer for Collaboration #114,deferred,false,medium,9,2023-02-24 03:54:14,2025-12-06 03:54:14
57c1f9ca-86e7-4d6f-a1a4-98e97f25feaf,84f590a3-e030-4f64-b675-0029c058379f,Fix validation for Enhanced viewer for Collaboration #115 #133,Fix validation in the context of Enhanced viewer for Collaboration #115,shipped,true,medium,4,2023-11-21 03:54:14,2026-01-14 03:54:14
f88b4149-68a2-4a98-8b54-41822b9036a4,996a2ac6-a536-423b-ae4e-0f1ce485d1a6,Enable validation for Inline viewer for Collaboration #116 #134,Enable validation in the context of Inline viewer for Collaboration #116,shipped,false,high,12,2020-06-30 03:54:14,2025-12-18 03:54:14
fccf1f75-69ad-4989-9e0c-d9be5bad4eb4,00c0c542-714f-41d8-a123-259397771a53,Enhance validation for Live viewer for Collaboration #117 #135,Enhance validation in the context of Live viewer for Collaboration #117,deferred,false,low,10,2019-06-19 03:54:14,2025-11-07 03:54:14
a2f1a8ef-b9a6-4106-a48f-bfda63c6f4ed,ef80e96f-cfcc-4ccf-80b9-43530224992c,Optimize validation for Cached viewer for Collaboration #118 #136,Optimize validation in the context of Cached viewer for Collaboration #118,deferred,false,medium,8,2024-11-12 03:54:14,2026-01-16 03:54:14
d4f653b4-bbdb-4aa3-8f66-a83a684e44ae,27f3776e-27d1-4f97-88e1-f8d3cf6861ea,Rework validation for Async viewer for Collaboration #119 #137,Rework validation in the context of Async viewer for Collaboration #119,shipped,false,critical,1,2025-06-01 03:54:14,2026-03-09 03:54:14
4f4859ba-25df-4a02-8460-80cd0bf8cdc7,66603043-b601-4e2b-9844-dfd443043798,Migrate validation for Advanced builder for Collaboration #120 #138,Migrate validation in the context of Advanced builder for Collaboration #120,planned,false,medium,3,2022-12-09 03:54:14,2026-02-01 03:54:14
ae7228c5-357a-4973-9e37-d4ffcec3f15e,e049411d-0572-4878-a754-72df47efbe6a,Extend validation for Smart builder for Collaboration #121 #139,Extend validation in the context of Smart builder for Collaboration #121,shipped,false,high,9,2023-12-16 03:54:14,2025-12-13 03:54:14
2355767b-cd98-4b81-9b35-f3bfda5e673c,274d5d09-3d33-4250-b9d8-d959964d7ad5,Support caching for Bulk builder for Collaboration #122 #140,Support caching in the context of Bulk builder for Collaboration #122,open,false,low,8,2020-05-23 03:54:14,2026-03-03 03:54:14
cf64161f-09eb-4e01-804d-aad5f7a64595,37cac4fc-96df-4e3b-9227-0739dde97397,Add caching for Custom builder for Collaboration #123 #141,Add caching in the context of Custom builder for Collaboration #123,wont_do,true,high,9,2020-04-01 03:54:14,2025-11-26 03:54:14
7fb03ce2-195b-44eb-a462-b4d47efad224,c409ea6a-c261-4862-9be7-5bc10a4b9e28,Improve caching for Auto builder for Collaboration #124 #142,Improve caching in the context of Auto builder for Collaboration #124,open,false,low,1,2025-03-08 03:54:14,2025-11-22 03:54:14
547a2a27-0e14-4dfd-af4d-b969e2938542,965e0ec3-e9e9-4ab6-abea-286a01641b52,Fix caching for Enhanced builder for Performance #125 #143,Fix caching in the context of Enhanced builder for Performance #125,open,false,high,9,2024-08-11 03:54:14,2026-01-08 03:54:14
228af7b7-d3fa-4a77-ad90-a618b37c2787,0ccfe690-c1d4-443a-94a5-b9b1b912a35a,Enable caching for Inline builder for Performance #126 #144,Enable caching in the context of Inline builder for Performance #126,shipped,false,high,10,2024-03-26 03:54:14,2025-11-09 03:54:14
7a6b0beb-0d4f-49cb-8f94-0a407e828973,1e5e0add-ece5-4175-a2ae-d3b756b1d43d,Enhance caching for Live builder for Performance #127 #145,Enhance caching in the context of Live builder for Performance #127,open,false,low,5,2024-05-21 03:54:14,2025-12-23 03:54:14
635c1c17-16e5-4059-8e4e-8d24a3962e15,99d8cf9e-a8a3-46bb-8127-4041395530e0,Optimize caching for Cached builder for Performance #128 #146,Optimize caching in the context of Cached builder for Performance #128,deferred,false,low,5,2019-11-14 03:54:14,2025-09-21 03:54:14
a88cd348-f252-4abe-93ad-66e05bbd0a64,d082a5d8-c431-4270-a927-463b04a7c366,Rework caching for Async builder for Performance #129 #147,Rework caching in the context of Async builder for Performance #129,workaround,false,high,11,2020-03-28 03:54:14,2025-11-05 03:54:14
ffe396cb-30b9-4234-99d7-063bc293f33c,729b86b7-351a-4e7b-814b-e7c633b5bbdf,Migrate caching for Advanced picker for Performance #130 #148,Migrate caching in the context of Advanced picker for Performance #130,wont_do,false,critical,12,2019-08-27 03:54:14,2025-09-20 03:54:14
29ea46b3-8939-432a-b38c-d8fef15233c5,5ea23943-88c2-440c-a3a0-53665324864e,Extend caching for Smart picker for Performance #131 #149,Extend caching in the context of Smart picker for Performance #131,shipped,false,low,5,2024-08-15 03:54:14,2025-10-07 03:54:14
7121d402-5274-4d8f-988b-c229760a92bb,150f6413-4d56-4dbd-a7b7-dace5135f622,Support permissions for Bulk picker for Performance #132 #150,Support permissions in the context of Bulk picker for Performance #132,workaround,true,low,2,2026-01-02 03:54:14,2026-01-04 03:54:14
3f5189d6-2843-4d19-8dfe-04e0b76940bd,890b5e75-d0ae-4e74-ac03-9b3ad43672b1,Add permissions for Custom picker for Performance #133 #151,Add permissions in the context of Custom picker for Performance #133,workaround,false,high,12,2024-03-06 03:54:14,2026-02-02 03:54:14
cbdbf950-ce08-4648-ad39-932ac3644c2d,c64f45bd-0b10-49f0-8974-73ca8becf0fc,Improve permissions for Auto picker for Performance #134 #152,Improve permissions in the context of Auto picker for Performance #134,open,false,low,9,2022-08-16 03:54:14,2025-12-05 03:54:14
7d94a7d6-af3e-4f53-adbe-bbb0f95732f2,a470089f-3e6b-4651-8369-063853aa4324,Fix permissions for Enhanced picker for Performance #135 #153,Fix permissions in the context of Enhanced picker for Performance #135,deferred,false,medium,10,2024-04-19 03:54:14,2026-03-20 03:54:14
8e823e73-04fd-4a23-ab52-1e014eff1a64,5f7a85cc-a3f8-4909-b984-4bd48502fa0e,Enable permissions for Inline picker for Performance #136 #154,Enable permissions in the context of Inline picker for Performance #136,planned,false,medium,11,2024-04-08 03:54:14,2025-10-23 03:54:14
a672d82c-4fa5-414c-8c4b-384b0173758b,1843ce57-1226-4fa6-bc14-b8d13966cf2b,Enhance permissions for Live picker for Performance #137 #155,Enhance permissions in the context of Live picker for Performance #137,shipped,false,high,3,2023-05-02 03:54:14,2025-10-27 03:54:14
04dc1867-3184-4a43-9c9c-e5a424ec5b51,f41dbae0-619b-456b-a648-c7b0b846a6ee,Optimize permissions for Cached picker for Performance #138 #156,Optimize permissions in the context of Cached picker for Performance #138,shipped,false,medium,8,2023-10-04 03:54:14,2026-03-12 03:54:14
6896d523-795a-4fe7-8a8d-c7de33fe9995,38c628a5-5bb7-461f-a681-b9e9ca5d33c8,Rework permissions for Async picker for Performance #139 #157,Rework permissions in the context of Async picker for Performance #139,shipped,false,medium,4,2023-12-18 03:54:14,2025-10-22 03:54:14
